Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,ETR,0,0,0,0,17470000000.0,35740000000.0,19.91,16.64,-4.28,1.59,1.97,3.25,12.8,7.71,10.36,1.5,9.84,11010000000.0,60.69,-4.2,3840000000.0,2790000000.0,848660000.0,4.63,,480980000.0,2.54,18130000000.0,200.06,0.54,46.78,2390000000.0,-2049999999.9999998,0.3,89.41,85.85,1490000.0,189580000.0,189000000.0,0.26,91.64,7350000.0,6.06,4.6,7570000.0
0,0,LLY,0,0,0,0,133039999999.99998,137750000000.0,41.05,19.89,2.32,5.42,13.16,5.61,17.5,13.16,26.18,9.04,28.63,24560000000.0,23.89,4.5,18160000000.0,7870000000.0,3230000000.0,3.13,,8160000000.0,7.88,12850000000.0,117.77,1.73,9.76,5520000000.0,1420000000.0,0.46,120.13,112.77,9650000.0,1040000000.0,916180000.0,0.18,81.68,35270000.0,4.98,3.64,30270000.0
0,0,GLW,0,0,0,0,27290000000.0,33330000000.0,30.62,15.42,1.39,2.42,2.38,2.95,11.55,9.44,14.11,3.62,7.19,11290000000.0,13.84,15.1,4570000000.0,2890000000.0,968000000.0,1.13,,2360000000.0,2.99,6000000000.0,43.19,2.12,14.58,2920000000.0,218250000.0,1.31,32.9,32.53,5490000.0,786760000.0,784440000.0,0.28,73.7,18150000.0,2.96,2.14,14870000.0
0,0,ALL,0,0,0,0,31200000000.0,36120000000.0,15.77,9.53,0.84,0.78,1.61,0.91,9.86,5.66,7.92,1.75,10.27,39820000000.0,114.48,-5.8,9130000000.0,3660000000.0,2100000000.0,5.96,,3530000000.0,10.62,6450000000.0,30.26,0.72,58.38,5180000000.0,-12860000000.0,0.72,90.65,91.71,2500000.0,331960000.0,330550000.0,0.37,81.66,5980000.0,2.28,1.7,4960000.0
0,0,FLR,0,0,0,0,5220000000.0,5120000000.0,23.54,10.37,0.49,0.27,1.76,0.27,6.84,1.17,2.78,3.64,8.86,19170000000.0,136.5,-4.5,669900000.0,748620000.0,224830000.0,1.59,-16.7,1980000000.0,14.18,1690000000.0,54.15,1.53,21.22,162160000.0,486470000.0,2.18,36.76,44.29,2150000.0,139580000.0,138890000.0,0.48,90.77,3430000.0,1.82,2.74,4820000.0
0,0,FAST,0,0,0,0,17730000000.0,18250000000.0,23.65,20.25,1.16,3.57,7.69,3.67,16.05,15.14,20.11,20.03,34.18,4970000000.0,17.3,13.1,2400000000.0,1140000000.0,751900000.0,2.62,10.8,167200000.0,0.58,500000000.0,21.71,5.3,8.05,674200000.0,339510000.0,1.51,60.65,56.71,2760000.0,286160000.0,284880000.0,0.25,88.55,23710000.0,7.35,9.41,24100000.0
0,0,EMN,0,0,0,0,11540000000.0,17630000000.0,10.92,8.55,0.96,1.14,1.99,1.74,8.25,10.64,15.1,5.99,19.09,10150000000.0,71.89,0.6,2460000000.0,2140000000.0000002,1080000000.0,7.56,-93.1,227000000.0,1.62,6170000000.0,104.93,1.82,41.52,1540000000.0,781370000.0,0.98,81.09,83.81,1310000.0,139800000.0,139080000.0,0.42,84.91,2260000.0,1.73,1.58,2390000.0
0,0,ISRG,0,0,0,0,62580000000.0,59530000000.0,57.6,38.96,4.81,16.8,9.37,15.98,43.62,30.29,33.42,11.42,19.62,3720000000.0,32.76,17.3,2600000000.0,1360000000.0,1130000000.0,9.49,,3060000000.0,26.75,,,5.28,58.33,1170000000.0,719770000.0,1.27,531.3,522.61,114490000.0,114490000.0,112910000.0,0.98,89.9,1900000.0,2.41,,1480000.0
0,0,NOC,0,0,0,0,48010000000.0,61070000000.0,15.3,12.8,1.07,1.6,5.89,2.03,12.21,10.73,13.97,7.22,42.16,30090000000.0,173.26,24.5,6790000000.0,5000000000.0,3230000000.0,18.49,-35.7,1580000000.0,9.3,14600000000.0,178.31,1.17,47.99,3830000000.0,507620000.0,1.01,278.04,281.27,1190000.0,169740000.0,156800000.0,0.54,85.41,2230000.0,2.07,1.45,3040000.0
0,0,EQR,0,0,0,0,28380000000.0,37000000000.0,41.74,49.62,20.74,11.01,2.69,14.35,22.43,25.5,33.33,2.62,6.34,2580000000.0,7.01,3.5,1700000000.0,1650000000.0,654440000.0,1.77,-6.6,49440000.0,0.13,8830000000.0,81.92,0.09,27.44,1360000000.0,1110000000.0,0.72,72.21,68.4,1680000.0,369930000.0,364340000.0,1.88,93.96,4320000.0,2.48,1.34,4099999.9999999995
0,0,HAL,0,0,0,0,26430000000.0,34900000000.0,16.03,13.89,0.81,1.1,2.77,1.45,8.05,6.9,11.39,6.69,18.52,24000000000.0,27.42,-0.1,2990000000.0,4340000000.0,1660000000.0,1.89,,2009999999.9999998,2.3,10460000000.0,109.57,2.32,10.93,3160000000.0,900750000.0,1.42,31.28,34.15,10700000.0,872540000.0,869730000.0,0.28,82.56,18880000.0,2.0,2.16,21490000.0
0,0,RSH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,EIX,0,0,0,0,20360000000.0,38620000000.0,,13.05,2.78,1.61,1.95,3.05,9.81,-3.34,17.34,2.51,-3.55,12660000000.0,38.83,-6.6,4450000000.0,3940000000.0,-457000000.0,-1.3,,144000000.0,0.44,15430000000.0,121.96,0.62,32.1,3180000000.0,-1890000000.0,-0.07,57.97,62.04,2670000.0,325810000.0,325550000.0,0.06,89.58,4850000.0,1.62,1.49,5290000.0
0,0,VRSN,0,0,0,0,21280000000.0,21680000000.0,37.43,32.21,4.31,17.52,,17.85,26.58,47.94,63.16,19.75,,1210000000.0,10.71,4.0,1020000000.0,815760000.0,582490000.0,4.75,77.2,1270000000.0,10.61,1790000000.0,,1.39,-11.54,697770000.0,477560000.0,0.84,171.0,157.3,119720000.0,119720000.0,98280000.0,1.12,96.69,1700000.0,2.63,2.41,2440000.0
0,0,BMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SYK,0,0,0,0,70780000000.0,76940000000.0,20.34,21.24,2.22,5.2,6.06,5.66,20.16,26.12,22.75,7.82,32.73,13600000000.0,36.36,9.4,8980000000.0,3820000000.0,3550000000.0,9.34,,3700000000.0,9.93,9860000000.0,84.05,2.03,31.33,2610000000.0,1790000000.0,1.04,177.79,170.33,1540000.0,372660000.0,327350000.0,7.93,76.16,4850000.0,2.81,1.42,4300000.0
0,0,AFL,0,0,0,0,36880000000.0,39150000000.0,13.04,11.09,1.87,1.69,1.58,1.8,9.2,13.42,19.33,1.89,12.15,21760000000.0,28.27,-5.5,7190000000.0,4250000000.0,2920000000.0,3.77,-79.7,4490000000.0,5.99,6830000000.0,29.11,0.55,31.06,6010000000.0,474380000.0,0.54,48.15,45.99,3750000.0,750330000.0,740710000.0,2.26,70.64,11000000.0,2.97,1.44,13380000.0
0,0,VMC,0,0,0,0,14920000000.0,18050000000.0,29.36,19.82,1.3,3.4,2.87,4.12,16.07,11.77,17.73,5.02,10.18,4380000000.0,33.1,11.3,1100000000.0,1120000000.0,517840000.00000006,3.86,-62.1,40040000.0,0.3,2910000000.0,55.98,1.79,39.49,832780000.0,369090000.0,0.93,106.2,104.89,1270000.0,131830000.00000001,131440000.0,0.23,97.96,5200000.0,3.54,4.4,5690000.0
0,0,PX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MDT,0,0,0,0,124300000000.0,140350000000.0,26.18,17.08,2.31,4.07,2.49,4.59,14.51,15.79,22.98,4.76,9.65,30560000000.0,22.64,2.4,20980000000.0,9680000000.0,4830000000.0,3.54,,9150000000.0,6.82,25040000000.0,50.14,2.36,37.17,5960000000.0,5510000000.0,0.58,89.29,92.58,6140000.0,1340000000.0,1340000000.0,0.06,84.25,9290000.0,1.75,0.69,8350000.0
0,0,CIM,0,0,0,0,3490000000.0,26050000000.0,9.52,8.41,-4.76,7.07,0.94,52.79,,83.41,79.77,1.68,11.22,493510000.0,2.64,,,,368440000.0,1.96,,84950000.0,0.45,22650000000.0,611.42,0.79,19.8,297580000.0,,0.38,18.76,18.48,1490000.0,187050000.0,185070000.0,1.11,51.66,9410000.0,6.64,5.04,6450000.0
0,0,TIBX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,KMX,0,0,0,0,10330000000.0,24020000000.0,14.08,12.03,0.98,0.55,3.04,1.27,18.11,4.09,6.06,4.0,22.92,18880000000.0,106.53,5.1,2750000000.0,1330000000.0,772000000.0,4.32,27.9,35050000.0,0.21,13880000000.0,404.03,2.5,20.0,227200000.0,647590000.0,1.15,61.04,67.18,1930000.0,170090000.0,157660000.0,0.53,104.45,14740000.0,7.37,9.24,12000000.0
0,0,AXP,0,0,0,0,91800000000.0,126510000000.0,13.76,12.15,1.07,2.48,4.14,3.42,,18.71,22.07,3.74,34.13,36990000000.0,43.21,9.9,25510000000.0,,6790000000.0,7.91,,27840000000.0,33.01,62550000000.0,280.62,1.82,26.32,8930000000.0,,1.1,103.97,104.7,4030000.0000000005,843370000.0,688930000.0,0.29,85.98,7960000.0,2.03,1.12,7050000.0
0,0,NILE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WYN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DGX,0,0,0,0,11430000000.0,15590000000.0,16.09,12.61,2.22,1.52,2.2,2.07,10.16,9.77,16.27,7.12,15.18,7530000000.0,55.38,-1.4,2670000000.0,1530000000.0,733000000.0,5.29,-50.0,135000000.0,1.0,4080000000.0,76.42,0.94,38.64,1200000000.0,534000000.0,0.95,86.94,94.83,1360000.0,134260000.0,133620000.0,0.34,91.58,3930000.0,3.05,3.69,3730000.0
0,0,ABBV,0,0,0,0,118700000000.0,149460000000.0,21.56,8.37,0.95,3.62,,4.56,10.93,17.36,36.37,11.44,,32750000000.0,21.25,7.3,25040000000.0,13680000000.0,5660000000.0,3.66,,8060000000.000001,5.47,40310000000.0,,0.98,-5.71,13430000000.0,12400000000.0,0.95,81.38,87.99,6940000.0,1500000000.0,1470000000.0,0.1,72.24,22190000.0,2.83,1.59,28080000.0
0,0,NU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CHK,0,0,0,0,5080000000.0,15630000000.0,,4.83,1.04,0.5,,1.55,5.74,8.64,15.6,8.43,1846.32,10110000000.0,11.12,21.7,3080000000.0,2720000000.0,775000000.0,,54.1,4000000.0,0.0,7720000000.0,1653.53,0.56,-1.48,2000000000.0,-385380000.0,3.04,2.7329,3.4037,47870000.0,1620000000.0,1110000000.0,0.96,64.38,204580000.0,4.62,25.28,222630000.0
0,0,CB,0,0,0,0,61540000000.0,73310000000.0,15.73,11.59,1.14,1.88,1.22,2.24,14.15,12.12,14.82,1.81,7.81,32680000000.0,70.49,-5.4,8109999999.999999,5180000000.0,3960000000.0,8.49,-76.8,4260000000.0,9.3,16360000000.0,32.52,0.38,109.56,5480000000.0,2570000000.0,0.69,132.79,131.57,1730000.0,460800000.0,455180000.0,0.58,90.47,7140000.0,3.97,1.54,5110000.0
0,0,JPM,0,0,0,0,340990000000.0,-7140000000.0,11.57,9.89,1.11,3.28,1.48,-0.07,,31.23,39.27,1.26,12.68,103980000000.0,30.62,5.5,103980000000.0,,30710000000.0,9.0,67.0,973370000000.0,297.19,598910000000.0,,,70.36,14190000000.0,,1.04,103.68,107.36,16050000.0,3280000000.0,3200000000.0,0.79,74.81,17120000.0,1.25,0.51,20240000.0
0,0,CINF,0,0,0,0,13940000000.0,14060000000.0,48.89,23.97,5.13,2.58,1.78,2.6,38.32,5.31,5.62,0.87,3.57,5410000000.0,33.13,-49.7,395000000.0,367000000.0,287000000.0,1.75,,784000000.0,4.81,866000000.0,11.06,1.24,48.1,1180000000.0,222880000.0,0.55,82.61,78.72,162940000.0,162940000.0,158890000.0,6.75,65.68,2900000.0,3.45,2.13,2970000.0
0,0,GIS,0,0,0,0,27940000000.0,43540000000.0,13.71,14.45,2.52,1.72,4.2,2.67,12.63,12.48,17.33,6.71,31.88,16280000000.000002,27.63,5.1,5450000000.0,3450000000.0,2029999999.9999998,3.41,-20.2,532700000.00000006,0.89,15260000000.0,202.68,0.58,11.15,2670000000.0,1600000000.0,0.98,44.6,43.49,5940000.0,596750000.0,594780000.0,0.32,72.13,17860000.0,3.98,3.0,18960000.0
0,0,SNTS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CFN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PCAR,0,0,0,0,23500000000.0,29070000000.0,10.86,11.98,2.58,1.0,2.73,1.24,9.06,9.34,11.68,7.01,26.38,23500000000.0,66.94,15.1,3520000000.0,3210000000.0,2200000000.0,6.24,-1.9,4300000000.0,12.4,9970000000.0,116.01,2.39,24.79,2990000000.0,513799999.99999994,1.42,65.38,63.26,2270000.0,346720000.0,340430000.0,2.14,64.79,8170000.0,3.77,2.37,8130000.000000001
0,0,GCI,0,0,0,0,1300000000.0,1540000000.0,88.08,14.31,,0.44,1.25,0.53,4.95,0.52,5.82,4.2,1.47,2920000000.0,25.82,-12.0,,310720000.0,15040000.0,0.13,,93560000.0,0.82,304260000.0,29.39,1.05,9.15,157520000.0,211290000.0,1.84,11.18,10.2,1550000.0,113110000.0,95030000.0,8.27,113.39,19220000.0,14.1,24.88,20620000.0
0,0,JNPR,0,0,0,0,9240000000.0,8020000000.0,16.59,13.21,1.13,1.99,1.91,1.73,10.1,12.2,12.56,3.8,11.93,4650000000.0,13.32,-4.7,2740000000.0,794500000.0,566900000.0,1.6,,3570000000.0,10.26,2200000000.0,45.59,2.49,13.92,861100000.0,455840000.0,0.2,27.15,28.03,3730000.0,347920000.0,344260000.0,1.36,94.44,17620000.0,4.43,6.69,15670000.0
0,0,CAH,0,0,0,0,14860000000.0,22040000000.0,,9.25,1.8,0.1,2.46,0.16,7.68,-0.03,1.31,2.79,-0.54,141940000000.0,463.08,7.3,7180000000.0,2870000000.0,-39000000.0,-0.13,-73.4,2180000000.0,7.32,9050000000.0,149.74,1.05,20.28,2040000000.0,2710000000.0,1.54,51.66,51.81,3250000.0,298020000.0,297020000.0,0.32,90.59,13920000.0,4.09,4.65,11180000.0
0,0,HIG,0,0,0,0,17590000000.0,18380000000.0,9.89,9.08,0.65,0.93,1.38,0.97,7.24,9.55,10.96,0.9,11.17,18930000000.0,52.8,1.1,6410000000.0,2540000000.0,1480000000.0,4.94,,4410000000.0,12.25,4810000000.0,36.73,2.33,35.55,2840000000.0,2260000000.0,0.65,47.65,46.74,2710000.0,359470000.0,358330000.0,0.41,93.86,4200000.0,1.8,1.3,4410000.0
0,0,AET,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SCHW,0,0,0,0,61150000000.0,29660000000.0,18.73,14.85,0.68,6.04,3.42,2.93,,34.61,45.03,1.3,17.9,10130000000.0,7.52,19.0,9890000000.0,,3330000000.0,2.45,56.6,42040000000.0,31.54,8060000000.000001,39.0,0.32,13.42,12460000000.0,,1.12,46.38,46.61,7510000.0,1330000000.0,1200000000.0,11.27,81.31,15580000.0,2.16,1.3,16170000.000000002
0,0,RAI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AIZ,0,0,0,0,6370000000.0,8060000000.000001,25.93,10.52,0.62,0.79,1.25,1.0,13.17,3.12,6.02,0.83,5.37,8060000000.000001,136.02,38.2,704400000.0,612100000.0,236800000.0,3.98,-92.0,1690000000.0,27.39,3320000000.0,64.72,0.59,82.53,656700000.0,8539999999.999999,0.81,97.55,98.75,61700000.0,61700000.0,53180000.0,0.95,96.36,1600000.0,3.29,,1960000.0
0,0,GPC,0,0,0,0,15810000000.0,18670000000.0,19.7,17.42,4.15,0.84,4.58,1.0,13.26,4.33,6.22,5.81,23.37,18740000000.0,127.75,9.4,5980000000.0,1410000000.0,810470000.0,5.5,72.6,333550000.0,2.29,3140000000.0,90.53,1.28,23.64,1150000000.0,861500000.0,1.03,102.91,100.03,1040000.0,145940000.0,142930000.0,2.88,77.76,3470000.0,3.46,,3080000.0
0,0,OMC,0,0,0,0,17090000000.0,19190000000.0,13.11,12.44,1.92,1.12,6.72,1.25,8.19,8.68,13.6,5.25,43.09,15290000000.0,67.48,-2.2,2820000000.0,2340000000.0,1330000000.0,5.83,56.9,3660000000.0,16.35,4940000000.0,147.55,0.9,11.38,1720000000.0,1200000000.0,0.28,75.67,73.45,2170000.0,223690000.0,222220000.0,0.87,105.36,23250000.0,10.35,10.3,24000000.0
0,0,PNC,0,0,0,0,58410000000.0,108850000000.0,11.94,10.55,1.35,3.49,1.34,6.51,,31.7,38.44,1.4,11.21,16719999999.999998,35.81,1.4,16719999999.999998,,5040000000.0,10.7,-35.7,10970000000.0,24.18,58480000000.0,,,95.72,7840000000.0,,1.1,123.63,129.54,2620000.0,457000000.0,442390000.0,0.25,84.04,3570000.0,1.25,,4030000.0000000005
0,0,ADSK,0,0,0,0,33880000000.000004,35720000000.0,,32.16,0.83,13.19,,13.9,316.96,-3.14,1.28,0.47,,2570000000.0,11.74,33.1,2300000000.0,112700000.0,-80800000.0,-0.37,,953600000.0,4.35,2089999999.9999998,,0.7,-0.96,377100000.0,339380000.0,1.45,150.93,142.15,1800000.0,219010000.0,218880000.0,0.17,99.24,4940000.0,2.98,2.84,4690000.0
0,0,PG,0,0,0,0,247880000000.0,271610000000.0,24.1,20.82,3.65,3.7,4.67,4.06,15.41,16.13,22.22,7.42,19.89,66910000000.0,26.69,0.2,33380000000.000004,17630000000.0,10520000000.0,4.11,28.0,12120000000.0,4.84,33630000000.000004,61.77,0.78,21.2,15130000000.0,10250000000.0,0.22,96.49,90.02,10260000.0,2500000000.0,2500000000.0,0.08,63.53,23280000.0,2.18,0.95,20050000.0
0,0,PNW,0,0,0,0,10330000000.0,15760000000.0,20.3,18.21,4.17,2.8,1.98,4.27,10.69,13.84,22.31,2.97,10.12,3690000000.0,32.92,-0.4,,1470000000.0,511050000.0,4.54,20.6,5770000.0,0.05,5210000000.0,97.49,0.56,46.59,1280000000.0,81690000.0,0.25,88.93,85.37,1160000.0,112150000.0,111720000.0,0.38,87.47,4810000.0,4.51,5.47,3900000.0
0,0,CRM,0,0,0,0,120080000000.0,119070000000.0,109.77,45.63,1.99,9.04,7.71,8.97,79.54,8.36,4.03,1.29,8.88,13280000000.0,17.69,26.4,,1500000000.0,1110000000.0,1.43,435.9,4340000000.0,5.67,3180000000.0,20.35,0.95,20.37,3400000000.0,2060000000.0,1.06,155.68,145.8,6050000.0,765000000.0,730240000.0,4.66,85.49,10410000.0,2.06,1.71,13580000.0
0,0,APA,0,0,0,0,12800000000.0,21910000000.0,321.24,28.34,6.33,1.77,1.77,3.04,4.69,0.55,22.33,4.63,3.25,7220000000.0,18.89,1.3,5640000000.0,4680000000.0,40000000.0,0.1,,714000000.0,1.9,8199999999.999999,93.1,1.22,19.03,3780000000.0,192120000.0,2.21,32.4,37.01,5040000.0,379540000.0,374220000.0,0.27,102.46,25930000.0,5.57,6.8,31900000.0
0,0,PSX,0,0,0,0,44340000000.0,54890000000.0,8.26,8.66,8.36,0.4,1.8,0.49,8.43,5.02,4.63,5.93,21.52,111460000000.0,236.79,10.4,8710000000.0,6510000000.0,5590000000.0,11.8,-30.0,3020000000.0,6.64,11160000000.0,41.1,1.48,54.04,7570000000.0,1610000000.0,0.88,94.85,100.43,2920000.0,454910000.0,442220000.0,0.22,72.41,5990000.0,1.94,1.29,6690000.0
0,0,A,0,0,0,0,25330000000.0,25220000000.0,22.71,23.52,2.43,5.08,5.04,5.06,20.88,22.86,19.95,7.05,23.84,4990000000.0,15.6,6.0,2690000000.0,1210000000.0,1140000000.0,3.51,,2060000000.0,6.47,1800000000.0,35.7,3.39,15.84,1080000000.0,631250000.0,1.23,75.66,69.57,2120000.0,317620000.0,317160000.0,0.36,88.51,3980000.0,2.32,1.26,4470000.0
0,0,ED,0,0,0,0,26630000000.0,46640000000.0,18.76,18.23,6.42,2.16,1.59,3.78,12.27,11.2,19.15,2.9,8.57,12340000000.0,39.58,-0.4,6240000000.0,3800000000.0,1380000000.0,4.42,-34.5,895000000.0,2.79,20710000000.0,122.99,0.62,52.11,2700000000.0,-1620000000.0,0.36,78.35,78.3,2200000.0,321080000.0,320720000.0,0.17,62.57,10420000.0,4.76,3.36,12050000.0
0,0,NTAP,0,0,0,0,15980000000.0,13590000000.0,17.13,12.91,0.85,2.58,12.99,2.2,10.39,16.53,18.56,7.89,60.07,6190000000.0,23.9,1.6,3700000000.0,1310000000.0,1020000000.0,3.78,,4050000000.0,16.42,1710000000.0,138.7,1.56,4.98,1440000000.0,634250000.0,1.3,64.63,72.2,3160000.0,246980000.0,246700000.0,0.18,100.17,13730000.0,4.42,7.68,13650000.0
0,0,WY,0,0,0,0,18360000000.0,24940000000.0,24.84,23.42,5.95,2.46,2.03,3.34,13.41,10.01,18.38,4.86,8.34,7480000000.0,9.91,-10.3,1880000000.0,1860000000.0,748000000.0,0.99,,334000000.0,0.45,6650000000.0,73.47,0.83,12.12,1110000000.0,534380000.0,1.88,25.46,27.81,6100000.0,746520000.0,744570000.0,0.26,79.47,11270000.0,2.06,1.49,10910000.0
0,0,CPB,0,0,0,0,10870000000.0,20090000000.0,,14.16,-6.8,1.11,8.5,2.06,10.09,-1.68,15.56,8.48,-10.16,9750000000.0,32.4,24.4,2910000000.0,1990000000.0,-164000000.0,-0.55,,203000000.0,0.67,9460000000.0,739.98,0.7,4.25,1490000000.0,928630000.0,0.69,34.88,37.3,3110000.0,301030000.0,155880000.0,44.36,54.19,24470000.0,9.93,13.41,23650000.0
0,0,SIAL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
